order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders
ORD-01246,2025-05-12,2025,Q2,5,Asia,Singapore,Electronics,Tablet Air,SMB,14362.01,7361.51,1102.99,660.42,9124.92,5237.09,0.3646,4
ORD-01247,2025-11-13,2025,Q4,11,North America,Canada,Software,Analytics Suite,Enterprise,7245.9,3713.87,539.03,446.62,4699.52,2546.38,0.3514,8
ORD-01248,2025-01-24,2025,Q1,1,North America,Canada,Accessories,Keyboard Pro,SMB,17772.57,9572.51,1097.98,740.82,11411.31,6361.26,0.3579,6
ORD-01249,2025-05-22,2025,Q2,5,North America,Canada,Accessories,USB Hub,Enterprise,13215.05,7507.27,822.24,916.01,9245.51,3969.54,0.3004,12
ORD-01250,2025-07-31,2025,Q3,7,Europe,France,Software,Cloud Platform,Consumer,1776.07,896.07,212.48,111.69,1220.23,555.84,0.313,5
ORD-01251,2025-10-13,2025,Q4,10,North America,Canada,Electronics,Smartphone X,Enterprise,23625.93,12992.49,1941.38,1623.48,16557.36,7068.57,0.2992,6
ORD-01252,2025-08-17,2025,Q3,8,North America,USA,Furniture,Conference Table,SMB,4561.67,2354.83,300.93,315.41,2971.17,1590.5,0.3487,5
ORD-01253,2025-05-11,2025,Q2,5,North America,Mexico,Electronics,Smartphone X,Enterprise,17662.47,9232.76,1486.86,1129.39,11849.01,5813.46,0.3291,14
ORD-01254,2025-09-28,2025,Q3,9,Europe,Netherlands,Software,Analytics Suite,Consumer,6839.5,3304.9,796.43,437.37,4538.71,2300.79,0.3364,13
ORD-01255,2025-10-03,2025,Q4,10,Asia,Singapore,Software,Analytics Suite,Consumer,1595.51,780.55,122.45,69.2,972.2,623.31,0.3907,3
ORD-01256,2025-09-20,2025,Q3,9,Europe,Netherlands,Accessories,Keyboard Pro,Enterprise,20921.71,10944.03,2215.07,1120.12,14279.22,6642.48,0.3175,15
ORD-01257,2025-03-19,2025,Q1,3,North America,Canada,Electronics,Smartphone X,Consumer,8840.74,4644.97,737.61,549.75,5932.33,2908.41,0.329,7
ORD-01258,2025-01-11,2025,Q1,1,Asia,Thailand,Software,Analytics Suite,Consumer,12509.23,6028.04,835.08,660.67,7523.78,4985.45,0.3985,5
ORD-01259,2025-04-25,2025,Q2,4,North America,Mexico,Software,CRM Enterprise,Consumer,10148.33,5652.54,783.79,513.9,6950.24,3198.09,0.3151,15
ORD-01260,2025-10-23,2025,Q4,10,Europe,France,Furniture,Ergonomic Chair,SMB,3759.61,1814.47,293.47,245.66,2353.59,1406.01,0.374,13
ORD-01261,2025-03-07,2025,Q1,3,North America,Canada,Electronics,Tablet Air,SMB,16755.3,9145.32,1106.71,752.29,11004.32,5750.98,0.3432,5
ORD-01262,2025-04-30,2025,Q2,4,Europe,Italy,Electronics,Smartphone X,SMB,2742.12,1576.17,166.62,181.05,1923.84,818.27,0.2984,14
ORD-01263,2025-04-17,2025,Q2,4,Asia,India,Accessories,Webcam HD,SMB,4056.3,2259.76,315.2,177.42,2752.38,1303.92,0.3215,3
ORD-01264,2025-09-17,2025,Q3,9,North America,Mexico,Electronics,Smartphone X,Enterprise,4041.35,2137.52,315.81,252.55,2705.87,1335.48,0.3305,6
ORD-01265,2025-08-01,2025,Q3,8,Europe,France,Electronics,Tablet Air,SMB,5041.95,2476.6,576.03,202.78,3255.41,1786.54,0.3543,13
ORD-01266,2025-08-04,2025,Q3,8,Asia,India,Software,Security Pro,SMB,15155.7,7932.72,1294.82,742.95,9970.48,5185.22,0.3421,12
ORD-01267,2025-02-13,2025,Q1,2,North America,Mexico,Accessories,Webcam HD,Enterprise,25729.17,13056.82,2043.43,1278.69,16378.95,9350.22,0.3634,3
ORD-01268,2025-05-08,2025,Q2,5,Europe,Netherlands,Electronics,Smartphone X,Consumer,2758.5,1515.81,228.59,115.4,1859.81,898.69,0.3258,13
ORD-01269,2025-04-18,2025,Q2,4,North America,Mexico,Software,Security Pro,Consumer,6515.71,3230.15,424.65,443.65,4098.44,2417.26,0.371,3
ORD-01270,2025-12-09,2025,Q4,12,Europe,Italy,Electronics,Smartphone X,Enterprise,13886.2,7090.38,1093.67,934.12,9118.17,4768.03,0.3434,5
ORD-01271,2025-11-15,2025,Q4,11,Asia,India,Electronics,Tablet Air,Enterprise,24098.21,11649.61,2076.32,1624.4,15350.33,8747.88,0.363,1
ORD-01272,2025-10-04,2025,Q4,10,Asia,Thailand,Furniture,Ergonomic Chair,Enterprise,1289.89,734.88,80.96,89.84,905.67,384.22,0.2979,2
ORD-01273,2025-09-01,2025,Q3,9,Asia,South Korea,Accessories,Keyboard Pro,Consumer,12236.66,5874.48,909.03,819.69,7603.2,4633.46,0.3787,5
ORD-01274,2025-03-07,2025,Q1,3,Asia,Thailand,Software,Analytics Suite,SMB,9174.75,5166.38,707.71,401.62,6275.72,2899.03,0.316,9
ORD-01275,2025-03-08,2025,Q1,3,Europe,France,Electronics,Laptop Pro,Consumer,6355.66,3614.41,401.4,297.36,4313.17,2042.48,0.3214,3
ORD-01276,2025-12-04,2025,Q4,12,Asia,Singapore,Accessories,USB Hub,Enterprise,9459.34,4894.99,608.77,587.35,6091.11,3368.22,0.3561,14
ORD-01277,2025-01-18,2025,Q1,1,North America,Canada,Electronics,Smartphone X,Enterprise,1273.8,692.26,108.35,60.04,860.65,413.14,0.3243,7
ORD-01278,2025-06-15,2025,Q2,6,Europe,Netherlands,Accessories,Webcam HD,SMB,3866.82,2192.3,344.62,201.73,2738.66,1128.16,0.2918,4
ORD-01279,2025-08-21,2025,Q3,8,North America,Canada,Accessories,Wireless Mouse,Consumer,4549.93,2533.63,399.1,228.03,3160.77,1389.16,0.3053,15
ORD-01280,2025-04-06,2025,Q2,4,Asia,Singapore,Accessories,Webcam HD,Consumer,1899.3,1074.28,157.45,90.95,1322.68,576.62,0.3036,13
ORD-01281,2025-07-07,2025,Q3,7,Asia,India,Furniture,Office Desk,Enterprise,26349.79,14835.14,1676.07,1617.37,18128.58,8221.22,0.312,3
ORD-01282,2025-06-27,2025,Q2,6,Asia,South Korea,Accessories,Wireless Mouse,Consumer,3147.88,1769.12,272.51,174.16,2215.79,932.09,0.2961,3
ORD-01283,2025-12-15,2025,Q4,12,Europe,Germany,Furniture,Conference Table,Consumer,9213.58,4562.35,790.5,513.67,5866.53,3347.05,0.3633,13
ORD-01284,2025-09-30,2025,Q3,9,Asia,Thailand,Furniture,Ergonomic Chair,SMB,3362.25,1842.64,265.78,221.13,2329.55,1032.7,0.3071,4
ORD-01285,2025-03-19,2025,Q1,3,North America,Mexico,Accessories,Keyboard Pro,SMB,1451.07,837.14,104.52,75.01,1016.67,434.4,0.2994,9
ORD-01286,2025-08-04,2025,Q3,8,Asia,South Korea,Software,Cloud Platform,Consumer,14103.08,6769.98,952.52,799.26,8521.76,5581.32,0.3958,5
ORD-01287,2025-04-17,2025,Q2,4,North America,Mexico,Electronics,Laptop Pro,SMB,3041.28,1606.08,197.1,210.34,2013.52,1027.76,0.3379,4
ORD-01288,2025-07-20,2025,Q3,7,Europe,Spain,Accessories,Keyboard Pro,Enterprise,22675.99,11044.41,3124.66,1094.94,15264.02,7411.97,0.3269,15
ORD-01289,2025-07-25,2025,Q3,7,Europe,Netherlands,Furniture,Ergonomic Chair,SMB,3077.91,1562.18,333.11,181.91,2077.21,1000.7,0.3251,9
ORD-01290,2025-06-09,2025,Q2,6,North America,USA,Accessories,Keyboard Pro,Consumer,6854.94,3854.01,522.61,399.65,4776.27,2078.67,0.3032,3
ORD-01291,2025-02-06,2025,Q1,2,North America,Canada,Software,Analytics Suite,SMB,15180.81,7674.58,1196.35,801.2,9672.14,5508.67,0.3629,3
ORD-01292,2025-12-30,2025,Q4,12,North America,Canada,Software,Cloud Platform,Consumer,1994.23,1156.17,155.75,115.61,1427.53,566.7,0.2842,6
ORD-01293,2025-05-04,2025,Q2,5,North America,Canada,Accessories,Webcam HD,Enterprise,17553.36,9944.27,1200.76,1083.42,12228.45,5324.91,0.3034,5
ORD-01294,2025-05-09,2025,Q2,5,North America,Mexico,Software,CRM Enterprise,Consumer,12626.3,7301.9,789.05,543.36,8634.31,3991.99,0.3162,13
ORD-01295,2025-09-06,2025,Q3,9,Europe,Netherlands,Accessories,Keyboard Pro,Consumer,6789.62,3439.46,946.3,439.88,4825.64,1963.98,0.2893,8
ORD-01296,2025-10-15,2025,Q4,10,North America,Mexico,Accessories,Webcam HD,Enterprise,16603.39,8949.79,1391.5,1139.36,11480.65,5122.73,0.3085,10
ORD-01297,2025-02-18,2025,Q1,2,Europe,France,Software,CRM Enterprise,SMB,13098.23,6339.37,1040.17,696.92,8076.45,5021.78,0.3834,8
ORD-01298,2025-10-21,2025,Q4,10,North America,USA,Accessories,Webcam HD,Consumer,13667.18,6855.51,894.14,805.21,8554.86,5112.32,0.3741,6
ORD-01299,2025-02-20,2025,Q1,2,Asia,South Korea,Electronics,Monitor Ultra,SMB,6839.45,3750.08,482.67,471.7,4704.45,2135.0,0.3122,5
ORD-01300,2025-08-17,2025,Q3,8,Europe,Italy,Accessories,USB Hub,Enterprise,6364.84,3545.73,753.91,316.06,4615.69,1749.15,0.2748,7
ORD-01301,2025-06-28,2025,Q2,6,Europe,Spain,Electronics,Tablet Air,SMB,11325.41,6274.12,963.65,530.34,7768.1,3557.31,0.3141,14
ORD-01302,2025-06-06,2025,Q2,6,Europe,Germany,Accessories,USB Hub,Consumer,7709.29,3844.0,551.07,369.59,4764.66,2944.64,0.382,12
ORD-01303,2025-09-06,2025,Q3,9,Asia,Singapore,Accessories,USB Hub,Enterprise,25937.95,13287.39,1643.02,1490.28,16420.69,9517.26,0.3669,15
ORD-01304,2025-09-17,2025,Q3,9,North America,Mexico,Software,Cloud Platform,SMB,11361.4,5539.74,713.51,697.02,6950.27,4411.13,0.3883,15
ORD-01305,2025-12-06,2025,Q4,12,Asia,Singapore,Furniture,Conference Table,Consumer,5630.09,2777.34,402.87,367.93,3548.15,2081.95,0.3698,12
ORD-01306,2025-05-31,2025,Q2,5,North America,Mexico,Electronics,Tablet Air,Enterprise,12450.19,6026.85,951.69,747.33,7725.87,4724.32,0.3795,5
ORD-01307,2025-01-14,2025,Q1,1,Asia,Japan,Furniture,Ergonomic Chair,Enterprise,12393.29,6954.53,797.65,606.08,8358.25,4035.04,0.3256,1
ORD-01308,2025-11-10,2025,Q4,11,Asia,South Korea,Accessories,Keyboard Pro,SMB,3837.41,2040.95,276.25,219.74,2536.95,1300.46,0.3389,15
ORD-01309,2025-07-18,2025,Q3,7,North America,Canada,Software,Security Pro,SMB,7041.98,4013.96,620.45,349.31,4983.73,2058.25,0.2923,6
ORD-01310,2025-02-09,2025,Q1,2,North America,USA,Software,Cloud Platform,Consumer,8894.9,4355.49,778.52,618.77,5752.79,3142.11,0.3532,12
ORD-01311,2025-09-01,2025,Q3,9,North America,Canada,Electronics,Smartphone X,Consumer,5550.97,3054.22,495.67,358.77,3908.67,1642.3,0.2959,4
ORD-01312,2025-08-27,2025,Q3,8,Asia,Thailand,Electronics,Monitor Ultra,Consumer,6849.13,3692.41,424.23,478.57,4595.22,2253.91,0.3291,1
ORD-01313,2025-10-14,2025,Q4,10,Asia,Thailand,Electronics,Tablet Air,SMB,15695.84,7766.11,1262.89,658.63,9687.64,6008.2,0.3828,12
ORD-01314,2025-05-22,2025,Q2,5,North America,Canada,Electronics,Monitor Ultra,SMB,12853.39,7381.38,1151.49,597.12,9129.98,3723.41,0.2897,8
ORD-01315,2025-06-08,2025,Q2,6,North America,Mexico,Software,Security Pro,Enterprise,15773.28,8952.86,1394.17,699.18,11046.21,4727.06,0.2997,9
ORD-01316,2025-12-15,2025,Q4,12,North America,Canada,Electronics,Laptop Pro,Consumer,11439.76,6163.11,952.23,481.96,7597.3,3842.46,0.3359,2
ORD-01317,2025-09-29,2025,Q3,9,Asia,Japan,Furniture,Ergonomic Chair,Consumer,11719.15,6784.91,996.97,479.13,8261.01,3458.13,0.2951,15
ORD-01318,2025-09-11,2025,Q3,9,North America,USA,Software,Analytics Suite,Enterprise,25594.44,13754.46,2264.36,1321.28,17340.1,8254.34,0.3225,7
ORD-01319,2025-07-15,2025,Q3,7,North America,Canada,Furniture,Conference Table,Enterprise,3402.03,1753.8,276.31,225.8,2255.91,1146.13,0.3369,8
ORD-01320,2025-02-16,2025,Q1,2,Europe,Italy,Accessories,Keyboard Pro,Enterprise,10066.34,5483.36,628.61,539.07,6651.04,3415.29,0.3393,2
ORD-01321,2025-09-26,2025,Q3,9,Asia,India,Electronics,Laptop Pro,Consumer,5910.63,2936.7,525.5,330.25,3792.46,2118.18,0.3584,1
ORD-01322,2025-06-17,2025,Q2,6,Asia,Singapore,Electronics,Tablet Air,Enterprise,25844.08,12892.27,2032.02,1174.71,16099.0,9745.08,0.3771,4
ORD-01323,2025-06-26,2025,Q2,6,Europe,France,Software,Cloud Platform,SMB,12890.8,7321.55,842.09,573.2,8736.83,4153.96,0.3222,14
ORD-01324,2025-08-16,2025,Q3,8,Europe,Netherlands,Electronics,Laptop Pro,SMB,16869.57,8279.2,2104.66,973.43,11357.29,5512.27,0.3268,3
ORD-01325,2025-02-21,2025,Q1,2,Asia,Japan,Furniture,Conference Table,SMB,16757.75,8962.01,1200.95,895.5,11058.47,5699.29,0.3401,2
ORD-01326,2025-12-09,2025,Q4,12,North America,USA,Software,Cloud Platform,SMB,3060.04,1762.7,228.66,195.3,2186.65,873.39,0.2854,1
ORD-01327,2025-07-03,2025,Q3,7,Europe,Spain,Electronics,Laptop Pro,Consumer,9994.66,5708.82,1191.16,610.34,7510.31,2484.35,0.2486,9
ORD-01328,2025-07-21,2025,Q3,7,North America,Mexico,Furniture,Conference Table,SMB,2957.28,1645.29,203.43,173.86,2022.57,934.7,0.3161,7
ORD-01329,2025-08-11,2025,Q3,8,Asia,India,Accessories,Wireless Mouse,SMB,2415.14,1294.82,189.08,118.77,1602.67,812.47,0.3364,13
ORD-01330,2025-05-28,2025,Q2,5,North America,Mexico,Electronics,Laptop Pro,Enterprise,25610.95,13079.82,1988.03,1716.15,16783.99,8826.96,0.3447,9
ORD-01331,2025-03-30,2025,Q1,3,North America,Canada,Electronics,Laptop Pro,Enterprise,26132.65,13549.52,1843.74,1466.9,16860.16,9272.49,0.3548,14
ORD-01332,2025-12-17,2025,Q4,12,Asia,Thailand,Furniture,Conference Table,Consumer,10638.16,6075.09,669.77,728.7,7473.57,3164.59,0.2975,15
ORD-01333,2025-04-24,2025,Q2,4,North America,Canada,Electronics,Smartphone X,SMB,4197.22,2283.47,253.8,283.99,2821.26,1375.97,0.3278,4
ORD-01334,2025-12-19,2025,Q4,12,Europe,Italy,Electronics,Smartphone X,Consumer,12297.75,6925.24,1101.04,856.08,8882.36,3415.39,0.2777,14
ORD-01335,2025-04-27,2025,Q2,4,Asia,South Korea,Electronics,Smartphone X,Enterprise,16527.42,8960.78,1119.66,1118.33,11198.77,5328.65,0.3224,11
ORD-01336,2025-10-20,2025,Q4,10,North America,Mexico,Software,Cloud Platform,Consumer,11181.19,5671.79,902.42,586.75,7160.95,4020.23,0.3596,7
ORD-01337,2025-07-13,2025,Q3,7,Asia,Japan,Accessories,USB Hub,Consumer,651.23,357.69,39.89,41.04,438.62,212.61,0.3265,3
ORD-01338,2025-12-06,2025,Q4,12,North America,USA,Electronics,Laptop Pro,Enterprise,5047.91,2822.38,312.95,283.23,3418.56,1629.35,0.3228,3
ORD-01339,2025-05-12,2025,Q2,5,North America,Mexico,Accessories,USB Hub,Consumer,4653.36,2631.71,315.71,292.37,3239.79,1413.57,0.3038,7
ORD-01340,2025-04-14,2025,Q2,4,Europe,Netherlands,Accessories,Keyboard Pro,Enterprise,14425.69,6975.82,1072.76,625.24,8673.82,5751.86,0.3987,1
ORD-01341,2025-07-18,2025,Q3,7,Europe,Germany,Electronics,Smartphone X,SMB,11306.58,5922.51,1126.57,654.76,7703.84,3602.74,0.3186,1
ORD-01342,2025-12-06,2025,Q4,12,North America,USA,Furniture,Conference Table,Enterprise,15745.72,9051.57,1105.99,1078.78,11236.33,4509.39,0.2864,15
ORD-01343,2025-03-31,2025,Q1,3,Asia,South Korea,Furniture,Office Desk,SMB,7212.6,4144.95,542.16,337.24,5024.35,2188.25,0.3034,11
ORD-01344,2025-04-10,2025,Q2,4,Asia,South Korea,Electronics,Monitor Ultra,Enterprise,22913.32,12377.0,1572.64,1027.27,14976.91,7936.42,0.3464,9
ORD-01345,2025-06-12,2025,Q2,6,Europe,Germany,Electronics,Monitor Ultra,Consumer,8246.97,4468.69,536.86,560.66,5566.21,2680.76,0.3251,6
ORD-01346,2025-01-20,2025,Q1,1,Europe,Germany,Furniture,Office Desk,SMB,659.52,320.42,47.24,37.6,405.26,254.26,0.3855,14
ORD-01347,2025-04-25,2025,Q2,4,North America,USA,Electronics,Laptop Pro,Consumer,12447.98,6568.09,960.3,642.09,8170.47,4277.51,0.3436,11
ORD-01348,2025-11-12,2025,Q4,11,Asia,South Korea,Furniture,Storage Cabinet,Consumer,4125.61,2384.66,326.34,224.33,2935.32,1190.29,0.2885,15
ORD-01349,2025-03-20,2025,Q1,3,Asia,Thailand,Software,Cloud Platform,Enterprise,8387.14,4638.91,745.54,433.23,5817.68,2569.46,0.3064,5
ORD-01350,2025-03-24,2025,Q1,3,Asia,India,Accessories,USB Hub,Enterprise,2010.68,1047.64,173.71,131.8,1353.15,657.53,0.327,7
ORD-01351,2025-03-06,2025,Q1,3,North America,Canada,Furniture,Storage Cabinet,SMB,15975.02,8403.79,1175.27,1095.43,10674.49,5300.53,0.3318,8
ORD-01352,2025-07-06,2025,Q3,7,Asia,Singapore,Accessories,Keyboard Pro,Consumer,8184.08,4129.69,666.0,466.92,5262.61,2921.47,0.357,14
ORD-01353,2025-12-04,2025,Q4,12,North America,Canada,Accessories,Webcam HD,SMB,11805.6,5918.75,758.39,510.7,7187.85,4617.75,0.3911,11
ORD-01354,2025-08-20,2025,Q3,8,Asia,Thailand,Accessories,Wireless Mouse,Enterprise,6568.35,3515.18,424.98,338.46,4278.62,2289.73,0.3486,9
ORD-01355,2025-08-10,2025,Q3,8,Europe,Spain,Electronics,Smartphone X,SMB,10472.64,5207.35,1452.96,632.75,7293.06,3179.58,0.3036,13
ORD-01356,2025-03-21,2025,Q1,3,North America,Canada,Furniture,Ergonomic Chair,SMB,6106.94,3081.38,501.71,384.0,3967.08,2139.86,0.3504,8
ORD-01357,2025-06-11,2025,Q2,6,North America,Mexico,Electronics,Laptop Pro,Enterprise,3138.08,1509.0,269.46,130.49,1908.95,1229.13,0.3917,14
ORD-01358,2025-02-16,2025,Q1,2,Asia,Singapore,Furniture,Ergonomic Chair,Enterprise,8927.36,4344.08,702.56,441.59,5488.22,3439.14,0.3852,15
ORD-01359,2025-08-17,2025,Q3,8,Asia,Singapore,Furniture,Conference Table,SMB,2366.09,1268.67,205.91,105.43,1580.01,786.08,0.3322,7
ORD-01360,2025-03-02,2025,Q1,3,North America,Mexico,Accessories,Keyboard Pro,Consumer,8508.66,4483.69,761.52,516.47,5761.68,2746.98,0.3228,15
ORD-01361,2025-05-08,2025,Q2,5,Europe,France,Accessories,Wireless Mouse,Enterprise,4439.13,2299.89,316.87,200.27,2817.02,1622.1,0.3654,1
ORD-01362,2025-10-28,2025,Q4,10,North America,Canada,Accessories,Keyboard Pro,SMB,16155.39,9322.14,1428.11,920.91,11671.16,4484.23,0.2776,15
ORD-01363,2025-06-23,2025,Q2,6,Europe,Italy,Electronics,Smartphone X,Enterprise,17187.21,9414.08,1503.93,744.71,11662.72,5524.5,0.3214,15
ORD-01364,2025-12-09,2025,Q4,12,Europe,Italy,Software,Analytics Suite,SMB,11088.94,6209.05,670.64,739.98,7619.67,3469.26,0.3129,7
ORD-01365,2025-03-28,2025,Q1,3,Asia,Singapore,Furniture,Conference Table,Consumer,13612.06,6565.7,946.81,612.63,8125.15,5486.91,0.4031,11
ORD-01366,2025-05-03,2025,Q2,5,North America,Canada,Software,CRM Enterprise,SMB,6472.81,3283.55,581.6,386.43,4251.58,2221.23,0.3432,11
ORD-01367,2025-02-11,2025,Q1,2,Asia,Thailand,Electronics,Smartphone X,Consumer,654.83,351.88,45.24,30.12,427.23,227.6,0.3476,8
ORD-01368,2025-07-14,2025,Q3,7,Asia,India,Software,CRM Enterprise,SMB,6982.21,3709.36,627.07,368.21,4704.64,2277.57,0.3262,12
ORD-01369,2025-06-25,2025,Q2,6,Europe,Italy,Software,Cloud Platform,SMB,5500.56,2686.09,404.27,330.88,3421.24,2079.31,0.378,13
ORD-01370,2025-12-08,2025,Q4,12,Asia,Thailand,Electronics,Laptop Pro,Enterprise,21942.52,10767.3,1365.54,1123.49,13256.33,8686.19,0.3959,3
ORD-01371,2025-10-20,2025,Q4,10,Europe,Germany,Electronics,Laptop Pro,Consumer,694.98,389.68,59.84,40.67,490.19,204.79,0.2947,3
ORD-01372,2025-10-26,2025,Q4,10,North America,Canada,Software,Analytics Suite,Consumer,2268.69,1248.72,149.7,141.53,1539.94,728.74,0.3212,2
ORD-01373,2025-04-06,2025,Q2,4,Europe,Germany,Electronics,Monitor Ultra,Consumer,3879.6,1881.6,242.02,192.48,2316.1,1563.5,0.403,9
ORD-01374,2025-04-09,2025,Q2,4,Asia,Japan,Accessories,Keyboard Pro,SMB,5612.3,3073.39,482.38,234.81,3790.57,1821.73,0.3246,3
ORD-01375,2025-09-17,2025,Q3,9,Europe,Germany,Furniture,Ergonomic Chair,SMB,3103.73,1658.01,429.03,189.32,2276.37,827.36,0.2666,12
ORD-01376,2025-02-08,2025,Q1,2,Europe,France,Software,Cloud Platform,Enterprise,11200.83,6312.84,771.76,586.57,7671.16,3529.67,0.3151,11
ORD-01377,2025-05-27,2025,Q2,5,Europe,Spain,Software,Security Pro,Consumer,3991.18,1918.55,346.1,241.49,2506.14,1485.03,0.3721,5
ORD-01378,2025-03-24,2025,Q1,3,Europe,Germany,Electronics,Monitor Ultra,SMB,16306.87,7925.8,1348.08,862.68,10136.56,6170.31,0.3784,11
ORD-01379,2025-08-17,2025,Q3,8,Europe,Germany,Software,Security Pro,Consumer,10375.67,5684.0,996.72,496.72,7177.43,3198.24,0.3082,14
ORD-01380,2025-06-13,2025,Q2,6,Asia,Singapore,Accessories,USB Hub,SMB,5824.3,3080.52,444.85,363.14,3888.51,1935.79,0.3324,4
ORD-01381,2025-10-28,2025,Q4,10,Europe,Germany,Software,CRM Enterprise,SMB,15911.56,8153.67,1334.78,1087.66,10576.11,5335.45,0.3353,7
ORD-01382,2025-08-26,2025,Q3,8,Asia,South Korea,Furniture,Ergonomic Chair,Consumer,11383.01,5941.47,691.34,502.93,7135.74,4247.26,0.3731,6
ORD-01383,2025-07-15,2025,Q3,7,North America,USA,Accessories,USB Hub,Enterprise,12237.35,6874.22,1066.62,544.94,8485.78,3751.57,0.3066,3
ORD-01384,2025-04-22,2025,Q2,4,Europe,Germany,Accessories,Webcam HD,Enterprise,7970.23,3983.33,597.13,356.66,4937.12,3033.11,0.3806,14
ORD-01385,2025-10-09,2025,Q4,10,Asia,Japan,Furniture,Storage Cabinet,Consumer,10994.07,5753.04,972.1,492.48,7217.61,3776.46,0.3435,11
ORD-01386,2025-01-31,2025,Q1,1,Asia,India,Electronics,Tablet Air,Consumer,7412.15,3772.28,497.02,506.25,4775.55,2636.6,0.3557,13
ORD-01387,2025-04-21,2025,Q2,4,Asia,South Korea,Electronics,Tablet Air,Consumer,2799.73,1520.38,225.44,148.02,1893.85,905.89,0.3236,2
ORD-01388,2025-11-03,2025,Q4,11,Europe,Netherlands,Software,Security Pro,Consumer,5913.64,3245.71,377.55,336.84,3960.1,1953.54,0.3303,8
ORD-01389,2025-02-02,2025,Q1,2,Europe,Spain,Software,CRM Enterprise,Enterprise,6366.8,3263.75,426.6,421.2,4111.55,2255.25,0.3542,6
ORD-01390,2025-11-21,2025,Q4,11,Asia,Singapore,Software,Security Pro,Consumer,3318.48,1635.06,231.15,195.73,2061.93,1256.55,0.3787,15
ORD-01391,2025-04-28,2025,Q2,4,North America,Mexico,Furniture,Ergonomic Chair,SMB,10401.39,5918.97,721.9,690.88,7331.74,3069.64,0.2951,7
ORD-01392,2025-03-17,2025,Q1,3,North America,Canada,Electronics,Monitor Ultra,SMB,11085.24,6308.51,983.79,531.87,7824.18,3261.06,0.2942,8
ORD-01393,2025-07-19,2025,Q3,7,Europe,Italy,Furniture,Conference Table,Enterprise,13264.8,6663.35,1235.51,672.33,8571.18,4693.61,0.3538,10
ORD-01394,2025-09-05,2025,Q3,9,North America,USA,Software,Security Pro,SMB,17743.95,9590.2,1350.12,1148.46,12088.79,5655.17,0.3187,11
ORD-01395,2025-04-07,2025,Q2,4,North America,Mexico,Electronics,Tablet Air,Consumer,1378.16,783.45,104.33,75.97,963.76,414.41,0.3007,4
ORD-01396,2025-07-12,2025,Q3,7,Asia,India,Software,Security Pro,Enterprise,4659.96,2248.56,370.7,292.98,2912.23,1747.72,0.3751,2
ORD-01397,2025-07-08,2025,Q3,7,Asia,Japan,Accessories,Webcam HD,Consumer,2776.19,1455.87,192.73,189.08,1837.68,938.51,0.3381,8
ORD-01398,2025-05-22,2025,Q2,5,Europe,Netherlands,Accessories,USB Hub,Enterprise,16207.14,8302.6,980.67,673.77,9957.05,6250.09,0.3856,6
ORD-01399,2025-10-10,2025,Q4,10,Asia,Singapore,Furniture,Conference Table,Consumer,5937.92,2865.32,433.63,295.21,3594.17,2343.75,0.3947,3
ORD-01400,2025-06-17,2025,Q2,6,North America,USA,Software,Security Pro,Consumer,11469.12,5550.35,864.21,707.45,7122.01,4347.11,0.379,12
ORD-01401,2025-03-09,2025,Q1,3,Asia,India,Electronics,Smartphone X,Enterprise,3568.81,1771.34,290.56,152.59,2214.48,1354.33,0.3795,6
ORD-01402,2025-07-02,2025,Q3,7,Asia,India,Accessories,USB Hub,Enterprise,13753.09,7351.18,1041.66,814.93,9207.78,4545.31,0.3305,7
ORD-01403,2025-12-22,2025,Q4,12,Europe,Netherlands,Electronics,Smartphone X,SMB,3367.65,1873.35,289.82,157.68,2320.85,1046.81,0.3108,1
ORD-01404,2025-11-27,2025,Q4,11,North America,Mexico,Electronics,Laptop Pro,Consumer,12721.95,6393.44,779.5,592.46,7765.4,4956.55,0.3896,4
ORD-01405,2025-03-20,2025,Q1,3,Europe,Netherlands,Software,Security Pro,SMB,13753.76,7523.67,833.17,866.02,9222.86,4530.9,0.3294,8
ORD-01406,2025-01-13,2025,Q1,1,North America,Mexico,Accessories,Wireless Mouse,Enterprise,6123.25,2961.21,409.55,335.21,3705.97,2417.28,0.3948,6
ORD-01407,2025-12-26,2025,Q4,12,Europe,Netherlands,Software,Cloud Platform,SMB,4302.34,2295.83,376.27,268.15,2940.25,1362.09,0.3166,5
ORD-01408,2025-05-17,2025,Q2,5,North America,Canada,Accessories,Keyboard Pro,Enterprise,20583.88,10407.78,1355.93,1377.84,13141.55,7442.33,0.3616,7
ORD-01409,2025-03-03,2025,Q1,3,North America,Canada,Accessories,Wireless Mouse,SMB,11098.6,6050.3,836.33,579.02,7465.65,3632.95,0.3273,3
ORD-01410,2025-02-27,2025,Q1,2,Europe,Spain,Electronics,Smartphone X,Enterprise,20729.72,11475.35,1429.49,1258.14,14162.98,6566.74,0.3168,4
ORD-01411,2025-10-31,2025,Q4,10,Asia,Singapore,Accessories,Wireless Mouse,Consumer,9578.71,5140.74,828.86,455.66,6425.26,3153.44,0.3292,9
