order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders,month_name,shipping_cost_pct,material_cost_pct,marketing_cost_pct
ORD-01130,2025-07-20,2025,Q3,7,North America,Canada,Accessories,USB Hub,Enterprise,6614.09,3811.64,574.79,416.15,4802.58,1811.51,0.2739,7,July,0.0869,0.5763,0.0629
ORD-01131,2025-08-17,2025,Q3,8,Asia,Japan,Accessories,Wireless Mouse,Enterprise,13029.61,6669.73,826.16,793.62,8289.51,4740.1,0.3638,12,August,0.0634,0.5119,0.0609
ORD-01132,2025-03-07,2025,Q1,3,Asia,South Korea,Accessories,Keyboard Pro,Enterprise,8493.28,4507.8,736.32,539.19,5783.31,2709.97,0.3191,1,March,0.0867,0.5307,0.0635
ORD-01133,2025-10-15,2025,Q4,10,Asia,Singapore,Software,CRM Enterprise,SMB,14677.13,7669.09,995.42,611.14,9275.65,5401.48,0.368,8,October,0.0678,0.5225,0.0416
ORD-01134,2025-04-23,2025,Q2,4,Asia,India,Software,CRM Enterprise,SMB,4450.79,2526.1,338.62,282.12,3146.84,1303.95,0.293,2,April,0.0761,0.5676,0.0634
ORD-01135,2025-11-11,2025,Q4,11,North America,Canada,Furniture,Office Desk,Consumer,806.21,417.55,67.25,40.31,525.11,281.1,0.3487,6,November,0.0834,0.5179,0.05
ORD-01136,2025-10-11,2025,Q4,10,Europe,Germany,Furniture,Conference Table,Consumer,3377.38,1674.16,256.92,222.2,2153.28,1224.1,0.3624,4,October,0.0761,0.4957,0.0658
ORD-01137,2025-05-29,2025,Q2,5,Europe,Italy,Software,CRM Enterprise,Enterprise,15332.03,7740.69,926.2,1002.17,9669.06,5662.97,0.3694,13,May,0.0604,0.5049,0.0654
ORD-01138,2025-09-27,2025,Q3,9,Europe,Netherlands,Accessories,Webcam HD,Enterprise,4996.28,2548.83,518.09,315.63,3382.55,1613.73,0.323,4,September,0.1037,0.5101,0.0632
ORD-01139,2025-01-18,2025,Q1,1,Asia,India,Accessories,Webcam HD,Enterprise,22257.52,12634.75,1911.02,941.4,15487.17,6770.35,0.3042,9,January,0.0859,0.5677,0.0423
ORD-01140,2025-12-27,2025,Q4,12,North America,Canada,Electronics,Laptop Pro,Consumer,12538.65,6776.98,809.44,778.35,8364.77,4173.88,0.3329,13,December,0.0646,0.5405,0.0621
ORD-01141,2025-07-20,2025,Q3,7,Europe,Netherlands,Software,Security Pro,SMB,9514.99,4589.49,1006.15,438.45,6034.09,3480.9,0.3658,5,July,0.1057,0.4823,0.0461
ORD-01142,2025-12-02,2025,Q4,12,North America,Canada,Accessories,USB Hub,SMB,2219.29,1279.84,170.51,120.95,1571.3,647.99,0.292,15,December,0.0768,0.5767,0.0545
ORD-01143,2025-12-26,2025,Q4,12,North America,Mexico,Furniture,Storage Cabinet,Enterprise,26821.32,14825.64,2374.86,1686.55,18887.05,7934.27,0.2958,12,December,0.0885,0.5528,0.0629
ORD-01144,2025-02-25,2025,Q1,2,Asia,Japan,Electronics,Monitor Ultra,Enterprise,12568.93,6632.38,795.22,619.88,8047.48,4521.45,0.3597,3,February,0.0633,0.5277,0.0493
ORD-01145,2025-11-19,2025,Q4,11,Europe,Germany,Furniture,Ergonomic Chair,SMB,10925.33,5335.81,787.67,711.7,6835.18,4090.15,0.3744,9,November,0.0721,0.4884,0.0651
ORD-01146,2025-10-18,2025,Q4,10,Europe,Germany,Accessories,USB Hub,SMB,6019.32,3092.65,388.36,298.82,3779.83,2239.49,0.3721,10,October,0.0645,0.5138,0.0496
ORD-01147,2025-11-03,2025,Q4,11,Asia,India,Software,Cloud Platform,Consumer,12023.09,6427.05,834.29,716.1,7977.44,4045.65,0.3365,6,November,0.0694,0.5346,0.0596
ORD-01148,2025-08-25,2025,Q3,8,North America,Canada,Electronics,Laptop Pro,SMB,12767.05,6607.82,1055.92,572.77,8236.51,4530.54,0.3549,12,August,0.0827,0.5176,0.0449
ORD-01149,2025-03-04,2025,Q1,3,Europe,France,Accessories,Wireless Mouse,Enterprise,24011.62,12714.6,1891.75,1338.35,15944.7,8066.92,0.336,3,March,0.0788,0.5295,0.0557
ORD-01150,2025-10-08,2025,Q4,10,Asia,South Korea,Electronics,Tablet Air,Enterprise,12266.01,6248.58,1075.23,739.65,8063.46,4202.55,0.3426,9,October,0.0877,0.5094,0.0603
ORD-01151,2025-06-15,2025,Q2,6,North America,Canada,Furniture,Ergonomic Chair,SMB,9704.57,4856.62,761.03,596.19,6213.84,3490.73,0.3597,9,June,0.0784,0.5004,0.0614
ORD-01152,2025-11-06,2025,Q4,11,Asia,South Korea,Accessories,Keyboard Pro,SMB,16731.18,9235.83,1431.72,737.18,11404.73,5326.45,0.3184,9,November,0.0856,0.552,0.0441
ORD-01153,2025-08-31,2025,Q3,8,Europe,Italy,Accessories,Keyboard Pro,Enterprise,13179.88,7635.51,1229.16,804.55,9669.22,3510.66,0.2664,4,August,0.0933,0.5793,0.061
ORD-01154,2025-12-22,2025,Q4,12,Europe,Netherlands,Accessories,USB Hub,Enterprise,2494.91,1314.49,161.4,126.03,1601.92,892.99,0.3579,9,December,0.0647,0.5269,0.0505
ORD-01155,2025-04-26,2025,Q2,4,Asia,India,Furniture,Conference Table,SMB,14881.13,8434.76,1153.79,731.74,10320.29,4560.84,0.3065,10,April,0.0775,0.5668,0.0492
ORD-01156,2025-07-26,2025,Q3,7,Asia,Thailand,Furniture,Office Desk,Consumer,2710.12,1498.87,185.37,129.78,1814.02,896.1,0.3306,2,July,0.0684,0.5531,0.0479
ORD-01157,2025-03-06,2025,Q1,3,North America,Mexico,Accessories,USB Hub,Consumer,11693.69,6305.44,798.88,750.96,7855.28,3838.41,0.3282,14,March,0.0683,0.5392,0.0642
ORD-01158,2025-11-12,2025,Q4,11,North America,Canada,Furniture,Ergonomic Chair,Enterprise,21345.82,12357.28,1339.24,1368.28,15064.8,6281.02,0.2943,3,November,0.0627,0.5789,0.0641
ORD-01159,2025-03-15,2025,Q1,3,Europe,Spain,Electronics,Tablet Air,Enterprise,24284.38,11783.24,1829.86,1291.7,14904.8,9379.58,0.3862,11,March,0.0754,0.4852,0.0532
ORD-01160,2025-08-30,2025,Q3,8,Asia,Singapore,Electronics,Smartphone X,Consumer,6202.08,3456.99,503.53,314.13,4274.65,1927.43,0.3108,14,August,0.0812,0.5574,0.0506
ORD-01161,2025-09-25,2025,Q3,9,Asia,Thailand,Electronics,Smartphone X,Enterprise,25577.29,14409.23,2080.47,1667.54,18157.24,7420.05,0.2901,9,September,0.0813,0.5634,0.0652
ORD-01162,2025-08-15,2025,Q3,8,Asia,Singapore,Electronics,Monitor Ultra,Consumer,5548.62,2677.37,393.79,299.53,3370.69,2177.93,0.3925,11,August,0.071,0.4825,0.054
ORD-01163,2025-06-27,2025,Q2,6,North America,Canada,Furniture,Ergonomic Chair,SMB,7111.18,4076.98,639.03,326.23,5042.24,2068.94,0.2909,6,June,0.0899,0.5733,0.0459
ORD-01164,2025-09-27,2025,Q3,9,Europe,Germany,Software,Security Pro,Enterprise,24678.16,14105.56,2872.04,996.75,17974.35,6703.81,0.2716,5,September,0.1164,0.5716,0.0404
ORD-01165,2025-01-18,2025,Q1,1,North America,Canada,Accessories,Webcam HD,Enterprise,26888.76,14800.28,1834.49,1121.71,17756.48,9132.28,0.3396,10,January,0.0682,0.5504,0.0417
ORD-01166,2025-01-16,2025,Q1,1,North America,Canada,Accessories,Webcam HD,Enterprise,13257.0,7523.27,1093.94,851.4,9468.61,3788.39,0.2858,1,January,0.0825,0.5675,0.0642
ORD-01167,2025-07-09,2025,Q3,7,Europe,Netherlands,Furniture,Ergonomic Chair,Enterprise,3061.72,1724.99,301.74,163.19,2189.92,871.8,0.2847,12,July,0.0986,0.5634,0.0533
ORD-01168,2025-02-01,2025,Q1,2,Asia,India,Software,Cloud Platform,Consumer,9403.05,4529.15,800.37,615.4,5944.92,3458.13,0.3678,6,February,0.0851,0.4817,0.0654
ORD-01169,2025-12-30,2025,Q4,12,Europe,Netherlands,Software,Analytics Suite,Consumer,6346.01,3577.7,508.25,266.21,4352.16,1993.85,0.3142,14,December,0.0801,0.5638,0.0419
ORD-01170,2025-09-14,2025,Q3,9,Europe,Italy,Electronics,Smartphone X,SMB,1374.45,743.37,171.84,71.85,987.06,387.39,0.2819,11,September,0.125,0.5408,0.0523
ORD-01171,2025-01-02,2025,Q1,1,Asia,Singapore,Software,Analytics Suite,SMB,8712.79,4910.62,545.27,591.67,6047.56,2665.23,0.3059,2,January,0.0626,0.5636,0.0679
ORD-01172,2025-03-01,2025,Q1,3,Europe,France,Electronics,Smartphone X,SMB,10885.98,6276.6,903.55,693.02,7873.17,3012.81,0.2768,4,March,0.083,0.5766,0.0637
ORD-01173,2025-11-23,2025,Q4,11,Asia,South Korea,Electronics,Smartphone X,SMB,15169.16,8255.54,1320.39,693.73,10269.66,4899.5,0.323,13,November,0.087,0.5442,0.0457
ORD-01174,2025-03-09,2025,Q1,3,Asia,India,Accessories,USB Hub,Enterprise,8180.94,4389.11,592.46,532.24,5513.81,2667.13,0.326,5,March,0.0724,0.5365,0.0651
ORD-01175,2025-04-13,2025,Q2,4,Europe,Italy,Software,CRM Enterprise,SMB,2207.97,1138.24,156.56,139.48,1434.28,773.69,0.3504,9,April,0.0709,0.5155,0.0632
ORD-01176,2025-08-19,2025,Q3,8,North America,Mexico,Furniture,Office Desk,Consumer,6092.37,3252.08,404.05,372.03,4028.16,2064.21,0.3388,6,August,0.0663,0.5338,0.0611
ORD-01177,2025-11-27,2025,Q4,11,North America,Canada,Furniture,Conference Table,Consumer,14543.11,7782.91,1196.81,699.07,9678.79,4864.32,0.3345,9,November,0.0823,0.5352,0.0481
ORD-01178,2025-04-18,2025,Q2,4,Asia,Japan,Accessories,USB Hub,Enterprise,24962.1,13272.42,1970.34,1354.35,16597.11,8364.99,0.3351,8,April,0.0789,0.5317,0.0543
ORD-01179,2025-10-28,2025,Q4,10,Asia,Singapore,Accessories,Wireless Mouse,SMB,12802.42,6951.04,1102.03,515.13,8568.2,4234.22,0.3307,7,October,0.0861,0.5429,0.0402
ORD-01180,2025-09-01,2025,Q3,9,Asia,Singapore,Electronics,Smartphone X,SMB,5929.2,3122.81,388.87,241.04,3752.72,2176.48,0.3671,13,September,0.0656,0.5267,0.0407
ORD-01181,2025-11-12,2025,Q4,11,Asia,Thailand,Accessories,Webcam HD,SMB,15113.28,7636.1,1076.01,757.72,9469.83,5643.45,0.3734,11,November,0.0712,0.5053,0.0501
ORD-01182,2025-07-25,2025,Q3,7,Asia,India,Furniture,Office Desk,SMB,8010.56,4060.84,619.41,462.95,5143.2,2867.36,0.3579,3,July,0.0773,0.5069,0.0578
ORD-01183,2025-09-20,2025,Q3,9,Europe,Italy,Furniture,Ergonomic Chair,Enterprise,18214.91,10179.53,1739.55,777.99,12697.07,5517.84,0.3029,13,September,0.0955,0.5589,0.0427
ORD-01184,2025-03-14,2025,Q1,3,Asia,South Korea,Accessories,Keyboard Pro,SMB,614.67,304.11,53.16,30.14,387.41,227.26,0.3697,2,March,0.0865,0.4948,0.049
ORD-01185,2025-04-05,2025,Q2,4,Europe,France,Accessories,Wireless Mouse,Consumer,4048.62,2220.55,345.63,207.4,2773.58,1275.04,0.3149,8,April,0.0854,0.5485,0.0512
ORD-01186,2025-03-23,2025,Q1,3,Asia,India,Accessories,Webcam HD,Consumer,3581.13,1888.08,255.29,193.04,2336.41,1244.72,0.3476,4,March,0.0713,0.5272,0.0539
ORD-01187,2025-02-19,2025,Q1,2,Asia,Japan,Software,Cloud Platform,SMB,14054.73,8008.42,1188.94,870.14,10067.5,3987.23,0.2837,7,February,0.0846,0.5698,0.0619
ORD-01188,2025-11-02,2025,Q4,11,Asia,Thailand,Electronics,Tablet Air,SMB,12255.85,7071.9,745.24,815.84,8632.98,3622.87,0.2956,3,November,0.0608,0.577,0.0666
ORD-01189,2025-05-01,2025,Q2,5,Asia,Singapore,Software,Analytics Suite,Consumer,9187.97,4776.07,572.58,430.94,5779.59,3408.38,0.371,8,May,0.0623,0.5198,0.0469
ORD-01190,2025-04-07,2025,Q2,4,Europe,France,Software,CRM Enterprise,Enterprise,9763.21,5324.9,710.48,473.99,6509.37,3253.84,0.3333,7,April,0.0728,0.5454,0.0485
ORD-01191,2025-12-12,2025,Q4,12,Asia,India,Software,CRM Enterprise,Enterprise,5168.47,2833.53,439.46,278.83,3551.82,1616.65,0.3128,2,December,0.085,0.5482,0.0539
ORD-01192,2025-06-27,2025,Q2,6,North America,Mexico,Electronics,Monitor Ultra,Enterprise,5099.07,2513.2,383.5,308.95,3205.65,1893.42,0.3713,1,June,0.0752,0.4929,0.0606
ORD-01193,2025-09-06,2025,Q3,9,North America,Mexico,Accessories,Webcam HD,Enterprise,8807.11,4455.21,695.97,511.77,5662.95,3144.16,0.357,13,September,0.079,0.5059,0.0581
ORD-01194,2025-08-19,2025,Q3,8,North America,Canada,Accessories,USB Hub,Consumer,14590.67,7166.46,953.72,769.25,8889.43,5701.24,0.3907,13,August,0.0654,0.4912,0.0527
ORD-01195,2025-07-16,2025,Q3,7,North America,USA,Furniture,Office Desk,SMB,17098.7,9417.22,1158.18,948.07,11523.47,5575.23,0.3261,10,July,0.0677,0.5508,0.0554
ORD-01196,2025-08-21,2025,Q3,8,Asia,India,Accessories,USB Hub,Enterprise,4072.49,2154.19,289.2,271.53,2714.92,1357.57,0.3334,11,August,0.071,0.529,0.0667
ORD-01197,2025-07-09,2025,Q3,7,Asia,South Korea,Software,Security Pro,Enterprise,15065.74,7500.82,1065.25,610.55,9176.62,5889.12,0.3909,6,July,0.0707,0.4979,0.0405
ORD-01198,2025-06-02,2025,Q2,6,North America,USA,Electronics,Tablet Air,Consumer,1030.88,570.97,69.54,43.83,684.34,346.54,0.3362,2,June,0.0675,0.5539,0.0425
ORD-01199,2025-03-06,2025,Q1,3,North America,USA,Accessories,Webcam HD,SMB,6609.72,3475.41,518.98,446.57,4440.96,2168.76,0.3281,15,March,0.0785,0.5258,0.0676
ORD-01200,2025-09-26,2025,Q3,9,North America,Canada,Electronics,Laptop Pro,SMB,7086.64,3505.58,632.87,419.06,4557.51,2529.13,0.3569,15,September,0.0893,0.4947,0.0591
ORD-01201,2025-02-21,2025,Q1,2,Asia,Thailand,Electronics,Tablet Air,Consumer,11364.37,5935.08,689.49,778.58,7403.15,3961.22,0.3486,5,February,0.0607,0.5223,0.0685
ORD-01202,2025-12-01,2025,Q4,12,North America,USA,Accessories,Wireless Mouse,Enterprise,15800.36,9156.18,1239.81,887.58,11283.57,4516.79,0.2859,13,December,0.0785,0.5795,0.0562
ORD-01203,2025-05-05,2025,Q2,5,North America,USA,Software,CRM Enterprise,Enterprise,20754.77,10869.16,1710.32,1314.8,13894.28,6860.49,0.3306,5,May,0.0824,0.5237,0.0633
ORD-01204,2025-09-14,2025,Q3,9,North America,USA,Accessories,Keyboard Pro,Consumer,4631.23,2225.33,306.65,293.9,2825.88,1805.35,0.3898,11,September,0.0662,0.4805,0.0635
ORD-01205,2025-03-08,2025,Q1,3,Asia,Singapore,Accessories,USB Hub,Enterprise,6676.55,3216.81,465.61,279.83,3962.25,2714.3,0.4065,5,March,0.0697,0.4818,0.0419
ORD-01206,2025-12-31,2025,Q4,12,North America,Canada,Accessories,USB Hub,Consumer,6141.07,3518.76,370.78,308.39,4197.93,1943.14,0.3164,6,December,0.0604,0.573,0.0502
ORD-01207,2025-08-16,2025,Q3,8,Europe,Spain,Accessories,Keyboard Pro,Consumer,10617.02,5810.68,1113.62,434.96,7359.26,3257.76,0.3068,14,August,0.1049,0.5473,0.041
ORD-01208,2025-10-20,2025,Q4,10,Europe,Spain,Software,Analytics Suite,Enterprise,20423.08,10884.67,1411.66,1276.97,13573.3,6849.78,0.3354,8,October,0.0691,0.533,0.0625
ORD-01209,2025-12-12,2025,Q4,12,Asia,India,Furniture,Ergonomic Chair,Consumer,5598.58,2928.92,503.17,227.87,3659.96,1938.62,0.3463,5,December,0.0899,0.5232,0.0407
ORD-01210,2025-10-12,2025,Q4,10,North America,Canada,Furniture,Storage Cabinet,Consumer,2409.61,1302.91,206.0,103.39,1612.3,797.31,0.3309,4,October,0.0855,0.5407,0.0429
ORD-01211,2025-04-19,2025,Q2,4,Europe,Netherlands,Software,Cloud Platform,Enterprise,20915.43,12098.28,1869.15,1181.77,15149.2,5766.23,0.2757,6,April,0.0894,0.5784,0.0565
ORD-01212,2025-04-22,2025,Q2,4,Asia,Thailand,Software,Security Pro,SMB,11566.8,6320.37,932.35,682.37,7935.09,3631.71,0.314,11,April,0.0806,0.5464,0.059
ORD-01213,2025-06-12,2025,Q2,6,North America,Mexico,Accessories,Keyboard Pro,SMB,9210.1,4848.12,780.87,492.59,6121.58,3088.52,0.3353,15,June,0.0848,0.5264,0.0535
ORD-01214,2025-04-01,2025,Q2,4,Asia,Singapore,Electronics,Tablet Air,SMB,12017.72,6589.74,756.51,689.87,8036.12,3981.6,0.3313,7,April,0.0629,0.5483,0.0574
ORD-01215,2025-08-03,2025,Q3,8,Asia,Japan,Electronics,Smartphone X,Enterprise,16813.33,8916.72,1049.41,960.34,10926.47,5886.86,0.3501,7,August,0.0624,0.5303,0.0571
ORD-01216,2025-01-12,2025,Q1,1,Asia,Thailand,Furniture,Ergonomic Chair,Consumer,9569.68,5248.36,847.45,389.31,6485.12,3084.56,0.3223,10,January,0.0886,0.5484,0.0407
ORD-01217,2025-12-01,2025,Q4,12,Asia,Thailand,Furniture,Ergonomic Chair,SMB,7021.72,3984.58,458.21,478.28,4921.07,2100.65,0.2992,15,December,0.0653,0.5675,0.0681
ORD-01218,2025-04-13,2025,Q2,4,Asia,Japan,Software,Analytics Suite,Enterprise,6302.89,3316.06,424.51,366.18,4106.75,2196.14,0.3484,4,April,0.0674,0.5261,0.0581
ORD-01219,2025-04-01,2025,Q2,4,Asia,Thailand,Electronics,Tablet Air,Enterprise,7290.94,4026.09,452.73,455.38,4934.2,2356.74,0.3232,11,April,0.0621,0.5522,0.0625
ORD-01220,2025-12-13,2025,Q4,12,Asia,Thailand,Accessories,Webcam HD,Enterprise,21337.42,12285.18,1845.7,1197.46,15328.34,6009.08,0.2816,12,December,0.0865,0.5758,0.0561
ORD-01221,2025-11-07,2025,Q4,11,North America,Mexico,Electronics,Monitor Ultra,SMB,15002.92,7291.1,1265.49,972.93,9529.52,5473.4,0.3648,12,November,0.0843,0.486,0.0648
ORD-01222,2025-01-21,2025,Q1,1,Asia,South Korea,Accessories,Webcam HD,Enterprise,3604.56,2035.52,298.23,206.88,2540.63,1063.93,0.2952,13,January,0.0827,0.5647,0.0574
ORD-01223,2025-02-27,2025,Q1,2,North America,USA,Software,CRM Enterprise,Consumer,5427.6,3100.78,455.19,251.31,3807.28,1620.32,0.2985,2,February,0.0839,0.5713,0.0463
ORD-01224,2025-06-18,2025,Q2,6,North America,Mexico,Electronics,Monitor Ultra,Consumer,7627.87,3848.05,517.17,372.69,4737.91,2889.96,0.3789,8,June,0.0678,0.5045,0.0489
ORD-01225,2025-06-19,2025,Q2,6,Asia,Singapore,Software,Analytics Suite,Enterprise,4763.43,2423.84,317.39,243.53,2984.76,1778.67,0.3734,6,June,0.0666,0.5088,0.0511
ORD-01226,2025-05-30,2025,Q2,5,Asia,Japan,Software,CRM Enterprise,Consumer,6878.0,3504.26,566.14,418.54,4488.94,2389.06,0.3473,3,May,0.0823,0.5095,0.0609
ORD-01227,2025-11-08,2025,Q4,11,Asia,South Korea,Software,Cloud Platform,Enterprise,23108.99,12440.1,1489.4,932.73,14862.23,8246.76,0.3569,6,November,0.0645,0.5383,0.0404
ORD-01228,2025-09-18,2025,Q3,9,North America,Mexico,Accessories,Webcam HD,Consumer,13550.06,7821.64,1074.73,780.67,9677.04,3873.02,0.2858,9,September,0.0793,0.5772,0.0576
ORD-01229,2025-06-10,2025,Q2,6,North America,Canada,Accessories,Webcam HD,Consumer,2952.25,1572.14,192.67,197.55,1962.36,989.89,0.3353,1,June,0.0653,0.5325,0.0669
ORD-01230,2025-12-09,2025,Q4,12,Europe,Italy,Furniture,Conference Table,Enterprise,6754.49,3430.14,562.92,430.11,4423.17,2331.32,0.3452,11,December,0.0833,0.5078,0.0637
ORD-01231,2025-04-11,2025,Q2,4,Asia,South Korea,Accessories,Wireless Mouse,Consumer,12763.32,7125.87,966.48,597.98,8690.33,4072.99,0.3191,4,April,0.0757,0.5583,0.0469
ORD-01232,2025-07-06,2025,Q3,7,North America,USA,Accessories,Wireless Mouse,SMB,9429.05,4781.92,837.77,616.64,6236.33,3192.72,0.3386,9,July,0.0888,0.5071,0.0654
ORD-01233,2025-02-10,2025,Q1,2,Europe,Spain,Furniture,Ergonomic Chair,SMB,14472.5,7211.19,1274.88,951.21,9437.28,5035.22,0.3479,4,February,0.0881,0.4983,0.0657
ORD-01234,2025-12-20,2025,Q4,12,North America,Canada,Furniture,Office Desk,Consumer,4353.57,2210.51,358.27,269.92,2838.7,1514.87,0.348,15,December,0.0823,0.5077,0.062
ORD-01235,2025-02-02,2025,Q1,2,Europe,Netherlands,Software,Analytics Suite,Enterprise,6840.0,3683.8,529.68,368.87,4582.35,2257.65,0.3301,9,February,0.0774,0.5386,0.0539
ORD-01236,2025-01-27,2025,Q1,1,Asia,India,Furniture,Storage Cabinet,Enterprise,12433.54,6559.98,783.27,717.18,8060.43,4373.11,0.3517,10,January,0.063,0.5276,0.0577
ORD-01237,2025-09-07,2025,Q3,9,Asia,Thailand,Electronics,Monitor Ultra,Enterprise,19691.52,10323.56,1561.12,1135.57,13020.25,6671.27,0.3388,11,September,0.0793,0.5243,0.0577
ORD-01238,2025-11-11,2025,Q4,11,Asia,India,Software,CRM Enterprise,Consumer,4425.78,2403.7,309.18,241.2,2954.08,1471.7,0.3325,5,November,0.0699,0.5431,0.0545
ORD-01239,2025-11-27,2025,Q4,11,Asia,Singapore,Furniture,Conference Table,SMB,12394.46,6572.86,976.41,537.23,8086.5,4307.96,0.3476,13,November,0.0788,0.5303,0.0433
ORD-01240,2025-04-04,2025,Q2,4,Asia,India,Software,CRM Enterprise,SMB,3438.48,1673.01,250.87,168.96,2092.84,1345.64,0.3913,15,April,0.073,0.4866,0.0491
ORD-01241,2025-08-15,2025,Q3,8,Asia,Thailand,Furniture,Ergonomic Chair,Enterprise,20810.45,10432.73,1561.9,1032.21,13026.84,7783.61,0.374,9,August,0.0751,0.5013,0.0496
ORD-01242,2025-08-30,2025,Q3,8,Europe,Italy,Furniture,Ergonomic Chair,SMB,3321.15,1848.68,430.22,217.77,2496.67,824.48,0.2483,10,August,0.1295,0.5566,0.0656
ORD-01243,2025-12-06,2025,Q4,12,Europe,Italy,Accessories,Webcam HD,Consumer,4406.06,2525.92,326.75,289.42,3142.09,1263.97,0.2869,5,December,0.0742,0.5733,0.0657
ORD-01244,2025-07-09,2025,Q3,7,Europe,Italy,Software,Security Pro,Consumer,5072.53,2591.06,604.61,318.96,3514.63,1557.9,0.3071,1,July,0.1192,0.5108,0.0629
ORD-01245,2025-07-26,2025,Q3,7,Europe,Spain,Software,Cloud Platform,SMB,13946.65,6721.56,1753.82,645.15,9120.53,4826.12,0.346,12,July,0.1258,0.4819,0.0463
ORD-01246,2025-05-12,2025,Q2,5,Asia,Singapore,Electronics,Tablet Air,SMB,14362.01,7361.51,1102.99,660.42,9124.92,5237.09,0.3646,4,May,0.0768,0.5126,0.046
ORD-01247,2025-11-13,2025,Q4,11,North America,Canada,Software,Analytics Suite,Enterprise,7245.9,3713.87,539.03,446.62,4699.52,2546.38,0.3514,8,November,0.0744,0.5125,0.0616
ORD-01248,2025-01-24,2025,Q1,1,North America,Canada,Accessories,Keyboard Pro,SMB,17772.57,9572.51,1097.98,740.82,11411.31,6361.26,0.3579,6,January,0.0618,0.5386,0.0417
ORD-01249,2025-05-22,2025,Q2,5,North America,Canada,Accessories,USB Hub,Enterprise,13215.05,7507.27,822.24,916.01,9245.52,3969.53,0.3004,12,May,0.0622,0.5681,0.0693
ORD-01250,2025-07-31,2025,Q3,7,Europe,France,Software,Cloud Platform,Consumer,1776.07,896.07,212.48,111.69,1220.24,555.83,0.313,5,July,0.1196,0.5045,0.0629
ORD-01251,2025-10-13,2025,Q4,10,North America,Canada,Electronics,Smartphone X,Enterprise,23625.93,12992.49,1941.38,1623.48,16557.35,7068.58,0.2992,6,October,0.0822,0.5499,0.0687
ORD-01252,2025-08-17,2025,Q3,8,North America,USA,Furniture,Conference Table,SMB,4561.67,2354.83,300.93,315.41,2971.17,1590.5,0.3487,5,August,0.066,0.5162,0.0691
ORD-01253,2025-05-11,2025,Q2,5,North America,Mexico,Electronics,Smartphone X,Enterprise,17662.47,9232.76,1486.86,1129.39,11849.01,5813.46,0.3291,14,May,0.0842,0.5227,0.0639
ORD-01254,2025-09-28,2025,Q3,9,Europe,Netherlands,Software,Analytics Suite,Consumer,6839.5,3304.9,796.43,437.37,4538.7,2300.8,0.3364,13,September,0.1164,0.4832,0.0639
ORD-01255,2025-10-03,2025,Q4,10,Asia,Singapore,Software,Analytics Suite,Consumer,1595.51,780.55,122.45,69.2,972.2,623.31,0.3907,3,October,0.0767,0.4892,0.0434
ORD-01256,2025-09-20,2025,Q3,9,Europe,Netherlands,Accessories,Keyboard Pro,Enterprise,20921.71,10944.03,2215.07,1120.12,14279.22,6642.49,0.3175,15,September,0.1059,0.5231,0.0535
ORD-01257,2025-03-19,2025,Q1,3,North America,Canada,Electronics,Smartphone X,Consumer,8840.74,4644.97,737.61,549.75,5932.33,2908.41,0.329,7,March,0.0834,0.5254,0.0622
ORD-01258,2025-01-11,2025,Q1,1,Asia,Thailand,Software,Analytics Suite,Consumer,12509.23,6028.04,835.08,660.67,7523.79,4985.44,0.3985,5,January,0.0668,0.4819,0.0528
ORD-01259,2025-04-25,2025,Q2,4,North America,Mexico,Software,CRM Enterprise,Consumer,10148.33,5652.54,783.79,513.9,6950.23,3198.1,0.3151,15,April,0.0772,0.557,0.0506
ORD-01260,2025-10-23,2025,Q4,10,Europe,France,Furniture,Ergonomic Chair,SMB,3759.61,1814.47,293.47,245.66,2353.6,1406.01,0.374,13,October,0.0781,0.4826,0.0653
ORD-01261,2025-03-07,2025,Q1,3,North America,Canada,Electronics,Tablet Air,SMB,16755.3,9145.32,1106.71,752.29,11004.32,5750.98,0.3432,5,March,0.0661,0.5458,0.0449
ORD-01262,2025-04-30,2025,Q2,4,Europe,Italy,Electronics,Smartphone X,SMB,2742.12,1576.17,166.62,181.05,1923.84,818.28,0.2984,14,April,0.0608,0.5748,0.066
ORD-01263,2025-04-17,2025,Q2,4,Asia,India,Accessories,Webcam HD,SMB,4056.3,2259.76,315.2,177.42,2752.38,1303.92,0.3215,3,April,0.0777,0.5571,0.0437
ORD-01264,2025-09-17,2025,Q3,9,North America,Mexico,Electronics,Smartphone X,Enterprise,4041.35,2137.52,315.81,252.55,2705.88,1335.47,0.3305,6,September,0.0781,0.5289,0.0625
ORD-01265,2025-08-01,2025,Q3,8,Europe,France,Electronics,Tablet Air,SMB,5041.95,2476.6,576.03,202.78,3255.41,1786.54,0.3543,13,August,0.1142,0.4912,0.0402
ORD-01266,2025-08-04,2025,Q3,8,Asia,India,Software,Security Pro,SMB,15155.7,7932.72,1294.82,742.95,9970.49,5185.21,0.3421,12,August,0.0854,0.5234,0.049
ORD-01267,2025-02-13,2025,Q1,2,North America,Mexico,Accessories,Webcam HD,Enterprise,25729.17,13056.82,2043.43,1278.69,16378.94,9350.23,0.3634,3,February,0.0794,0.5075,0.0497
